longitude,latitude,American Crow,Belted Kingfisher,Blue Jay,Blue-gray Gnatcatcher,Brown Pelican,Brown Thrasher,Carolina Chickadee,Carolina Wren,Common Grackle,Double-crested Cormorant,Downy Woodpecker,Eastern Bluebird,Eastern Phoebe,Eastern Towhee,European Starling,Fish Crow,Forster's Tern,Gray Catbird,Great Blue Heron,Great Crested Flycatcher,Great Egret,House Finch,House Sparrow,Killdeer,Laughing Gull,Little Blue Heron,Marbled Godwit,Mourning Dove,Northern Cardinal,Northern Mockingbird,Osprey,Pine Warbler,Red-bellied Woodpecker,Red-winged Blackbird,Ring-billed Gull,Royal Tern,Ruby-crowned Kinglet,Ruby-throated Hummingbird,Sanderling,Snowy Egret,Tufted Titmouse,Turkey Vulture,White Ibis,White-eyed Vireo,Willet,Yellow-rumped Warbler
-87.71676655254349,31.26060238211073,2980.0,2.0,2980.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,54.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,2980.0,6.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,2.0,147.0
-90.76151447151123,30.073599918916063,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.73152287912944,30.08540610363484,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.70153302315023,30.09718694176937,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.67153165570744,30.108974335489492,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.64152764363308,30.12074698041023,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.61152592309416,30.13251826892989,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.58151771271297,30.1442793476689,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.551509325247,30.15602963136598,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.5214920673138,30.16777960098928,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,22025.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.4914791766336,30.17951051586935,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.46145708566566,30.191243158307486,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.43143989139946,30.20296707153138,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,8102.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.40141330301768,30.214680852637493,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.3713813680742,30.22639292304783,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.3413543600292,30.238093457351397,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.07093473326873,30.343060512271183,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.0408745996995,30.354685686268393,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-90.01080618234249,30.3663052477353,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.98074073085955,30.377913220039332,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.95066868419386,30.389517612146765,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.9205945331622,30.401113558765925,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.89051938524219,30.41269973435437,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.8604416414754,30.424279722350896,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.83036215172234,30.43585371187957,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.80027840232431,30.447414196362832,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.77018799171317,30.458974174400726,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.74009629896733,30.470525286775267,1096.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.71000099479299,30.482068486101586,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.67990269320327,30.493602120922557,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.64981039396567,30.505130097796908,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.61970433793928,30.51664673017808,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.58960033060987,30.528158897514444,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.55949237477604,30.539665167213865,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.52938054163448,30.55115882003053,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.4992655721601,30.562653980763457,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.46915177705905,30.57412884232968,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.43903327297397,30.585608660217815,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.4089115313117,30.597072900728257,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.3787854223924,30.60852995016544,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.34865329142744,30.619983353811563,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.3185290362162,30.631427178683705,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.28839962009482,30.642863901587432,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.25825818603637,30.654291981127308,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.22812181573862,30.66571870063712,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.19797613980883,30.677123665938954,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.16783081132783,30.68853613940347,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.13768327314949,30.699927678346516,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.10753225296918,30.711323776381644,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.0773808194242,30.722696199108945,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.047227777814,30.734079213914317,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-89.0170683142767,30.745438317068768,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.98690621355618,30.75680239820555,402.0,2.0,1096.0,6.0,402.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.95674103814622,30.768151689572676,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.9265716904084,30.77950042493097,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.8964030601203,30.790833890958627,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.86622726084026,30.8021631503302,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.83605414655445,30.81348683636016,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,147.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.8058799031787,30.82479474180628,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.77569911963414,30.83610834073377,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.74551581358443,30.847396930469564,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.71532573431429,30.858693965423736,1096.0,2.0,1096.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.68514169983443,30.869974382042237,1096.0,2.0,1096.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.65494792316096,30.881249693089565,1096.0,2.0,1096.0,6.0,147.0,19.0,402.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,1096.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.62475510285057,30.8925191298087,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
-88.59455580690341,30.9037743929491,402.0,2.0,1096.0,6.0,147.0,19.0,147.0,147.0,54.0,54.0,19.0,147.0,6.0,19.0,402.0,54.0,6.0,6.0,19.0,6.0,19.0,402.0,402.0,6.0,8102.0,0.0,0.0,1096.0,22025.0,402.0,6.0,6.0,54.0,402.0,19.0,19.0,6.0,19.0,19.0,6.0,54.0,19.0,19.0,6.0,6.0,147.0
